,substrate,coupling_partner,Solvent,Time,temperature,catalyst_precursor,reagent,ligand,PRODUCT,isolated_yield,DOI,origin,eq_substrate,eq_coupling_partner,eq_catalyst,eq_ligand,eq_reagent,scheme_table,review,Mechanism,substrate_class,coupling_partner_class,reaction_condition,Unnamed: 23
667,C#CC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CN(C=O)C,24h,142.5,[Cu]Cl,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,COC2=CC=C(C=C2)C#CC1=CC=CC=C1,83,https://doi.org/10.1016/j.tetlet.2009.03.146,optimization,1.5,1.0,0.2,0.2,3.0,table 2,article,sonogashira,aryl acetylene,anisole,,
668,C#CC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CS(C)=O,24h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,COC2=CC=C(C=C2)C#CC1=CC=CC=C1,85,https://doi.org/10.1016/j.tetlet.2009.03.146,optimization,1.5,1.0,0.2,0.2,3.0,table 2,article,sonogashira,aryl acetylene,anisole,,
669,C#CC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CC#N,24h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,COC2=CC=C(C=C2)C#CC1=CC=CC=C1,20,https://doi.org/10.1016/j.tetlet.2009.03.146,optimization,1.5,1.0,0.2,0.2,3.0,table 2,article,sonogashira,aryl acetylene,anisole,,
670,C#CC1=CC=CC=C1,IC1=CC=C(OC)C=C1,C1COCCO1,24h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,COC2=CC=C(C=C2)C#CC1=CC=CC=C1,29,https://doi.org/10.1016/j.tetlet.2009.03.146,optimization,1.5,1.0,0.2,0.2,3.0,table 2,article,sonogashira,aryl acetylene,anisole,,
672,C#CC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CC1=CC=CC=C1,24h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,COC2=CC=C(C=C2)C#CC1=CC=CC=C1,0,https://doi.org/10.1016/j.tetlet.2009.03.146,optimization,1.5,1.0,0.2,0.2,3.0,table 2,article,sonogashira,aryl acetylene,anisole,,
673,C#CC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CN(C=O)C,24h,142.5,[Cu]I,C(=O)([O-])[O-].[Na+].[Na+]  ,C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,COC2=CC=C(C=C2)C#CC1=CC=CC=C1,46,https://doi.org/10.1016/j.tetlet.2009.03.146,optimization,1.5,1.0,0.2,0.2,3.0,table 2,article,sonogashira,aryl acetylene,anisole,,
674,C#CC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CN(C=O)C,24h,142.5,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,COC2=CC=C(C=C2)C#CC1=CC=CC=C1,50,https://doi.org/10.1016/j.tetlet.2009.03.146,optimization,1.5,1.0,0.2,0.2,3.0,table 2,article,sonogashira,aryl acetylene,anisole,,
675,C#CC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CN(C=O)C,24h,142.5,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,COC2=CC=C(C=C2)C#CC1=CC=CC=C1,23,https://doi.org/10.1016/j.tetlet.2009.03.146,optimization,1.5,1.0,0.2,0.2,3.0,table 2,article,sonogashira,aryl acetylene,anisole,,
676,CC1=CC=C(C#C)C=C1,IC1=CC=CC=C1,CN(C=O)C,20h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,CC1=CC=C(C#CC2=CC=CC=C2)C=C1,75,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1.0,0.2,0.2,3.0,table 3,article,sonogashira,ethynylmethylbenzene,benzene,,
677,C#CC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,6h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,C1(C#CC2=CC=CC=C2)=CC=CC=C1,90,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1.0,0.2,0.2,3.0,table 3,article,sonogashira,aryl acetylene,benzene,,
678,C#CCOC1OCCCC1,IC1=CC=CC=C1,CN(C=O)C,20h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,C1(C#CC2=NC=CC=C2)=CC=CC=C1,75,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1.0,0.2,0.2,3.0,table 3,article,sonogashira,oxane,benzene,,
679,C#CC1=CC=CC=C1,IC1=CC=C(C)C=C1,CN(C=O)C,6h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,CC1=CC=C(C#CC2=CC=CC=C2)C=C1,79,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1.0,0.2,0.2,3.0,table 3,article,sonogashira,aryl acetylene,toluene,,
680,CC1=CC=C(C#C)C=C1,IC1=CC=C(C)C=C1,CN(C=O)C,20h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,CC(C=C2)=CC=C2C#CC1=CC=C(C)C=C1,88,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1.0,0.2,0.2,3.0,table 3,article,sonogashira,ethynylmethylbenzene,toluene,,
682,CC1=CC=C(C#C)C=C1,IC1=CC=C(OC)C=C1,CN(C=O)C,24h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,CC2=CC=C(C=C2)C#CC1=CC=C(OC)C=C1,72,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1.0,0.2,0.2,3.0,table 3,article,sonogashira,ethynylmethylbenzene,anisole,,
683,C#CC1=CC=CC=N1,IC1=CC=C(OC)C=C1,CN(C=O)C,24h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,COC1=CC=C(C#CC2=CN=CC=C2)C=C1,70,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1.0,0.2,0.2,3.0,table 3,article,sonogashira,pyridine,anisole,,
686,C#CC1=CC=CC=C1,CC1=C(I)C=CC=C1,CN(C=O)C,8h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,CC1=CC=C(C#CC2=CC=C(C=O)C=C2)C=C1,99,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1.0,0.2,0.2,3.0,table 3,article,sonogashira,aryl acetylene,toluene,,
688,C#CC1=CC=CC=C1,IC1=CC(C)=CC(C)=C1,CN(C=O)C,14h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,CC1=CC(C)=CC(C#CC2=CC=CC=C2)=C1,94,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1.0,0.2,0.2,3.0,table 3,article,sonogashira,aryl acetylene,xylene,,
690,C#CC1=CC=CC=C1,IC1=CC=CC=C1OC,CN(C=O)C,14h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,COC1=CC=CC=C1C#CC2=CC=CC=C2,92,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1.0,0.2,0.2,3.0,table 3,article,sonogashira,aryl acetylene,benzeneOC,,
696,C#CC1=CC=CC=C1,CC1=CC=C(Br)C=C1,CN(C=O)C,24h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,CC1=CC=C(C#CC2=CC=CC=C2)C=C1,51,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1.0,0.2,0.2,3.0,table 3,article,sonogashira,aryl acetylene,toluene,,
697,CC1=CC=C(C#C)C=C1,CC1=CC=C(Br)C=C1,CN(C=O)C,48h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,CC(C=C2)=CC=C2C#CC1=CC=C(C)C=C1,42,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1.0,0.2,0.2,3.0,table 3,article,sonogashira,ethynylmethylbenzene,toluene,,
698,C#CC1=CC=CC=C1,BrC1=CC=CC=C1,CN(C=O)C,48h,142.5,[Cu]I,O=C([O-])[O-].[K+].[K+],C12=CC=CC=C1C=CC(NCC3=CC=CC=C3)=C2C4=C(C=CC=C5)C5=CC=C4NCC6=CC=CC=C6,C1(C#CC2=CC=CC=C2)=CC=CC=C1,35,https://doi.org/10.1016/j.tetlet.2009.03.146,scope,1.5,1.0,0.2,0.2,3.0,table 3,article,sonogashira,aryl acetylene,benzene,,
700,OC1=CC=CC=C1,IC1=CC=C(OC)C=C1,C1COCCO1,22 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,COC(C=C1)=CC=C1OC2=CC=CC=C2,35,https://doi.org/10.1021/ol0350947,optimization,4.0,6.0,0.08,0.3,8.0,Table 1,article,ullmann,phenol,anisole,N2,
701,OC1=CC=CC=C1,IC1=CC=C(OC)C=C1,C1COCCO1,22 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],CN(C)CC(O)=O.Cl,COC(C=C1)=CC=C1OC2=CC=CC=C2,85,https://doi.org/10.1021/ol0350947,optimization,4.0,6.0,0.08,0.3,8.0,Table 1,article,ullmann,phenol,anisole,N2,
702,OC1=CC=CC=C1,IC1=CC=C(OC)C=C1,C1COCCO1,22 h,90,[Cu]Br,O=C([O-])[O-].[Cs+].[Cs+],CN(C)CC(O)=O.Cl,COC(C=C1)=CC=C1OC2=CC=CC=C2,83,https://doi.org/10.1021/ol0350947,optimization,4.0,6.0,0.08,0.3,8.0,Table 1,article,ullmann,phenol,anisole,N2,
703,OC1=CC=CC=C1,IC1=CC=C(OC)C=C1,C1COCCO1,22 h,90,[Cu]Cl,O=C([O-])[O-].[Cs+].[Cs+],CN(C)CC(O)=O.Cl,COC(C=C1)=CC=C1OC2=CC=CC=C2,71,https://doi.org/10.1021/ol0350947,optimization,4.0,6.0,0.08,0.3,8.0,Table 1,article,ullmann,phenol,anisole,N2,
704,OC1=CC=CC=C1,IC1=CC=C(OC)C=C1,C1COCCO1,22 h,90,O=C(O[Cu]OC(C)=O)C,O=C([O-])[O-].[Cs+].[Cs+],CN(C)CC(O)=O.Cl,COC(C=C1)=CC=C1OC2=CC=CC=C2,73,https://doi.org/10.1021/ol0350947,optimization,4.0,6.0,0.08,0.3,8.0,Table 1,article,ullmann,phenol,anisole,N2,
707,OC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,16 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],CN(C)CC(O)=O.Cl,C1(OC2=CC=CC=C2)=CC=CC=C1,86,https://doi.org/10.1021/ol0350947,scope,4.0,6.0,0.08,0.3,8.0,Table 2,article,ullmann,phenol,benzene,N2,
708,OC1=CC=CC(C)=C1,IC1=CC=CC=C1,C1COCCO1,18 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],CN(C)CC(O)=O.Cl,CC1=CC(OC2=CC=CC=C2)=CC=C1,93,https://doi.org/10.1021/ol0350947,scope,4.0,6.0,0.08,0.3,8.0,Table 2,article,ullmann,cresol,benzene,N2,
709,OC1=CC=CC=C1,IC1=CC=C(C)C=C1,C1COCCO1,19 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],CN(C)CC(O)=O.Cl,CC1=CC=C(OC2=CC=CC=C2)C=C1,91,https://doi.org/10.1021/ol0350947,scope,4.0,6.0,0.08,0.3,8.0,Table 2,article,ullmann,phenol,toluene,N2,
713,OC1=CC=C(C(C)(C)C)C=C1,IC1=CC=C(C=C1)OC,C1COCCO1,22 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],CN(C)CC(O)=O.Cl,CC(C(C=C1)=CC=C1OC2=CC=C(OC)C=C2)(C)C,82,https://doi.org/10.1021/ol0350947,scope,4.0,6.0,0.08,0.3,8.0,Table 2,article,ullmann,alkyl phenol,anisole,N2,
718,OC1=C(OC)C=CC=C1,IC1=CC=C(C)C=C1,C1COCCO1,22 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],CN(C)CC(O)=O.Cl,CC1=CC=C(OC2=CC=CC=C2)C=C1OC,71,https://doi.org/10.1021/ol0350947,scope,4.0,6.0,0.08,0.3,8.0,Table 2,article,ullmann,methoxyphenol,toluene,N2,
719,OC1=C(OC)C=CC=C1,IC1=CC=C(C)C=C1,C1COCCO1,22 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],CN(C)CC(O)=O.Cl,CC1=CC=C(OC2=CC=CC=C2)C=C1OC,74,https://doi.org/10.1021/ol0350947,scope,4.0,6.0,0.4,1.2,8.0,Table 2,article,ullmann,methoxyphenol,toluene,N2,
721,OC1=CC=CC=C1,IC1=CC=CC=C1OC,C1COCCO1,24 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],CN(C)CC(O)=O.Cl,COC1=CC=CC=C1OC2=CC=CC=C2,56,https://doi.org/10.1021/ol0350947,scope,4.0,6.0,0.4,1.2,8.0,Table 2,article,ullmann,phenol,benzeneOC,N2,
722,OC1=CC=CC=C1,IC1=CC=CC=C1OC,C1COCCO1,24 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],CN(C)CC(O)=O.Cl,COC1=CC=CC=C1OC2=CC=CC=C2,80,https://doi.org/10.1021/ol0350947,scope,4.0,6.0,4.0,4.0,8.0,Table 2,article,ullmann,phenol,benzeneOC,N2,
723,OC1=CC=CC=C1,IC1=CC=C(OC)C=C1,C1COCCO1,4 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],CN(C)CC(O)=O.Cl,C1(OC2=CC=CC=C2)=CC=CC=C1,96,https://doi.org/10.1021/ol0350947,scope,4.0,6.0,0.08,0.3,8.0,Table 2,article,ullmann,phenol,anisole,N2,
725,OC1=CC=CC=C1,CC1=CC=C(Br)C=C1,C1COCCO1,24 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],CN(C)CC(O)=O.Cl,CC1=CC=C(OC2=CC=CC=C2)C=C1,94,https://doi.org/10.1021/ol0350947,scope,4.0,6.0,0.4,1.2,8.0,Table 3,article,ullmann,phenol,toluene,N2,
731,OC1=C(OC)C=CC=C1,BrC1=CC=CC=C1,C1COCCO1,24 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],CN(C)CC(O)=O.Cl,COC1=CC=CC=C1OC2=CC=CC=C2,83,https://doi.org/10.1021/ol0350947,scope,4.0,6.0,0.4,1.2,8.0,Table 3,article,ullmann,methoxyphenol,benzene,N2,
733,OC1=CC=C(OC)C=C1,CC1=CC=CC=C1Br,C1COCCO1,24 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],CN(C)CC(O)=O.Cl,CC1=CC=CC=C1OC2=CC=C(OC)C=C2,59,https://doi.org/10.1021/ol0350947,scope,4.0,6.0,0.4,1.2,8.0,Table 3,article,ullmann,methoxyphenol,toluene,N2,
734,OC1=CC=C(OC)C=C1,CC1=CC=CC=C1Br,C1COCCO1,24 h,105,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],CN(C)CC(O)=O.Cl,CC1=CC=CC=C1OC2=CC=C(OC)C=C2,75,https://doi.org/10.1021/ol0350947,scope,4.0,6.0,0.4,1.2,8.0,Table 3,article,ullmann,methoxyphenol,toluene,N2,
735,OC1=C(OC)C=CC=C1,CC1=CC=CC=C1Br,C1COCCO1,24 h,90,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],CN(C)CC(O)=O.Cl,CC1=CC=C(OC2=CC=CC=C2)C=C1OC,33,https://doi.org/10.1021/ol0350947,scope,4.0,6.0,0.4,1.2,8.0,Table 3,article,ullmann,methoxyphenol,toluene,N2,
736,OC1=C(OC)C=CC=C1,CC1=CC=CC=C1Br,C1COCCO1,24 h,105,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],CN(C)CC(O)=O.Cl,CC1=CC=C(OC2=CC=CC=C2)C=C1OC,64,https://doi.org/10.1021/ol0350947,scope,4.0,6.0,0.4,1.2,8.0,Table 3,article,ullmann,methoxyphenol,toluene,N2,
737,C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe]Cl,C[Si](C)(C)N([Li])[Si](C)(C)C, ,COC1=CC=C(C=C1)C2=CC=CC=C2,4,DOI: 10.1002/anie.200906870,scope,,1.0,0.2,0.3,3.0,table1,article,,benzene,anisole,Ar,
739,C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C, ,COC1=CC=C(C=C1)C2=CC=CC=C2,16,DOI: 10.1002/anie.200906870,scope,,1.0,0.2,,3.0,table1,article,,benzene,anisole,Ar,
740,C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,C1(C2=NC=CC=C2)=CC=CC=N1,COC1=CC=C(C=C1)C2=CC=CC=C2,18,DOI: 10.1002/anie.200906870,scope,,1.0,0.2,,3.0,table1,article,,benzene,anisole,Ar,
742,C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,NCCN,COC1=CC=C(C=C1)C2=CC=CC=C2,14,DOI: 10.1002/anie.200906870,scope,,1.0,0.2,,3.0,table1,article,,benzene,anisole,Ar,
743,C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,OC(C1CCCN1)=O,COC1=CC=C(C=C1)C2=CC=CC=C2,21,DOI: 10.1002/anie.200906870,scope,,1.0,0.2,,3.0,table1,article,,benzene,anisole,Ar,
745,C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,CNCCNC,COC1=CC=C(C=C1)C2=CC=CC=C2,66,DOI: 10.1002/anie.200906870,scope,,1.0,0.2,0.3,3.0,table1,article,,benzene,anisole,Ar,
746,C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,CNCCNC,COC1=CC=C(C=C1)C2=CC=CC=C2,75,DOI: 10.1002/anie.200906870,scope,,1.0,0.2,0.3,3.0,table1,article,,benzene,anisole,Ar,
747,C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,CNCCNC,COC1=CC=C(C=C1)C2=CC=CC=C2,66,DOI: 10.1002/anie.200906870,scope,,1.0,0.2,0.3,3.0,table1,article,,benzene,anisole,Ar,
748,C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,CNCCNC,COC1=CC=C(C=C1)C2=CC=CC=C2,79,DOI: 10.1002/anie.200906870,scope,,1.0,0.15,0.3,3.0,table1,article,,benzene,anisole,Ar,
749,C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,CNCCNC,COC1=CC=C(C=C1)C2=CC=CC=C2,66,DOI: 10.1002/anie.200906870,scope,,1.0,0.1,0.3,3.0,table1,article,,benzene,anisole,Ar,
756,C1=CC=CC=C1,BrC(C=C1)=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,CNCCNC,COC1=CC=C(C=C1)C2=CC=CC=C2,81,DOI: 10.1002/anie.200906870,scope,,1.0,0.15,0.3,2.0,table2,article,,benzene,anisole,Ar,
759,C1=CC=CC=C1,CC1=CC=CC=C1Br,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,CNCCNC,CC1=C(OC2=CC=C(OC)C=C2)C=CC([N+]([O-])=O)=C1,45,DOI: 10.1002/anie.200906870,scope,,1.0,0.15,0.3,2.0,table2,article,,benzene,toluene,Ar,
761,C1=CC=CC=C1,BrC1=CC=CC=C1OC,C1=CC=CC=C1,48,80,Cl[Fe](Cl)Cl,C[Si](C)(C)N([Li])[Si](C)(C)C,CNCCNC,COC1=C(SC2=CC=CC=C2)C=CC=C1,37,DOI: 10.1002/anie.200906870,scope,,1.0,0.15,0.3,2.0,table2,article,,benzene,benzeneOC,Ar,
766,OC1=CC=CC=C1,IC1=CC=CC=C1,CC1=CC=CC=C1,20h,135,Cl[Fe](Cl)Cl,O=P(OO[K])=O.[K][K],CNCCNC,C1(OC2=CC=CC=C2)=CC=CC=C1,0,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 1,article,ullmann,phenol,benzene,,
767,OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,C1(OC2=CC=CC=C2)=CC=CC=C1,18,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 1,article,ullmann,phenol,benzene,,
768,OC1=CC=CC=C1,IC1=CC=CC=C1,CC1=CC=CC=C1,20h,135,Cl[Fe](Cl)Cl,O=P(OO[K])=O.[K][K],CN(C)C(O)=O.Cl,C1(OC2=CC=CC=C2)=CC=CC=C1,10,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 1,article,ullmann,phenol,benzene,,
769,OC1=CC=CC=C1,IC1=CC=CC=C1,CC1=CC=CC=C1,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],CN(C)C(O)=O.Cl,C1(OC2=CC=CC=C2)=CC=CC=C1,64,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 1,article,ullmann,phenol,benzene,,
770,OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],CN(C)C(O)=O.Cl,C1(OC2=CC=CC=C2)=CC=CC=C1,72,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 1,article,ullmann,phenol,benzene,,
771,OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,85,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 1,article,ullmann,phenol,benzene,,
772,OC1=CC=CC=C1,IC1=CC=CC=C1,CC1=CC=CC=C1,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,17,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 1,article,ullmann,phenol,benzene,,
773,OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,CC(C)(C)[O-].[Na+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,0,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 1,article,ullmann,phenol,benzene,,
774,OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=P(OO[K])=O.[K][K],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,1,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 1,article,ullmann,phenol,benzene,,
776,OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,0,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 1,article,ullmann,phenol,benzene,,
777,OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,C1(OC2=CC=CC=C2)=CC=CC=C1,1,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 1,article,ullmann,phenol,benzene,,
778,OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C1(OC2=CC=CC=C2)=CC=CC=C1,1,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 1,article,ullmann,phenol,benzene,,
